::1 - - [26/Jul/2025:17:44:48 +0000] "GET / HTTP/1.1" 502 157 "-" "curl/8.5.0" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /src/plugins/index.js HTTP/1.1" 200 2059 "http://localhost:8001/src/main.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/pinia.js?v=2e333c89 HTTP/1.1" 200 40560 "http://localhost:8001/src/main.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-FIAHBV72.js?v=2e333c89 HTTP/1.1" 200 90282 "http://localhost:8001/node_modules/.vite/deps/vue.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-RT7CDYDI.js?v=2e333c89 HTTP/1.1" 200 1918 "http://localhost:8001/node_modules/.vite/deps/vue.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89 HTTP/1.1" 200 905 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_confirmdialog.js?v=2e333c89 HTTP/1.1" 200 918 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_dynamicdialog.js?v=2e333c89 HTTP/1.1" 200 919 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_toast.js?v=2e333c89 HTTP/1.1" 200 881 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_button.js?v=2e333c89 HTTP/1.1" 200 828 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /@id/~icons/custom/plus HTTP/1.1" 500 1644 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /@id/~icons/custom/error-sign HTTP/1.1" 500 1650 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /@id/~icons/custom/warning-sign HTTP/1.1" 500 1652 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /@id/~icons/custom/info-sign HTTP/1.1" 500 1649 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /@id/~icons/custom/success-sign HTTP/1.1" 500 1652 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /src/App.vue?vue&type=style&index=0&lang.scss HTTP/1.1" 200 10222 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /@id/__x00__plugin-vue:export-helper HTTP/1.1" 200 608 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /@id/~icons/custom/close HTTP/1.1" 500 1645 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /src/store/userStore.js HTTP/1.1" 200 1983 "http://localhost:8001/src/router/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/vue-router.js?v=2e333c89 HTTP/1.1" 200 25137 "http://localhost:8001/src/router/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_config.js?v=2e333c89 HTTP/1.1" 200 971 "http://localhost:8001/src/plugins/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_toastservice.js?v=2e333c89 HTTP/1.1" 200 738 "http://localhost:8001/src/plugins/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/@tanstack_vue-query.js?v=2e333c89 HTTP/1.1" 200 28741 "http://localhost:8001/src/plugins/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_confirmationservice.js?v=2e333c89 HTTP/1.1" 200 751 "http://localhost:8001/src/plugins/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_dialogservice.js?v=2e333c89 HTTP/1.1" 200 738 "http://localhost:8001/src/plugins/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_tooltip.js?v=2e333c89 HTTP/1.1" 200 794 "http://localhost:8001/src/plugins/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_keyfilter.js?v=2e333c89 HTTP/1.1" 200 792 "http://localhost:8001/src/plugins/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_styleclass.js?v=2e333c89 HTTP/1.1" 200 792 "http://localhost:8001/src/plugins/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue_animateonscroll.js?v=2e333c89 HTTP/1.1" 200 810 "http://localhost:8001/src/plugins/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /src/plugins/primevue/locale.json?import HTTP/1.1" 200 2384 "http://localhost:8001/src/plugins/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-NM7P37L4.js?v=2e333c89 HTTP/1.1" 200 4313 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /src/plugins/primevue/preset.js HTTP/1.1" 200 14113 "http://localhost:8001/src/plugins/index.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-WVL6DTFJ.js?v=2e333c89 HTTP/1.1" 200 2317 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-XLBEUWYD.js?v=2e333c89 HTTP/1.1" 200 245 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-CDLT44UN.js?v=2e333c89 HTTP/1.1" 200 2288 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-65IX4VTG.js?v=2e333c89 HTTP/1.1" 200 570 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-E67NQVLS.js?v=2e333c89 HTTP/1.1" 200 8202 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-IK4DB7UC.js?v=2e333c89 HTTP/1.1" 200 6307 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-2SWB3Z6G.js?v=2e333c89 HTTP/1.1" 200 5991 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-7HMLKS2S.js?v=2e333c89 HTTP/1.1" 200 9013 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-G5ZKOYD2.js?v=2e333c89 HTTP/1.1" 200 5073 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-VJ5H7DUU.js?v=2e333c89 HTTP/1.1" 200 488 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-PFGVLVOM.js?v=2e333c89 HTTP/1.1" 200 2472 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmpopup.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-QYBZL3JN.js?v=2e333c89 HTTP/1.1" 200 2647 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmdialog.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-JXFZBMFH.js?v=2e333c89 HTTP/1.1" 200 986 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmdialog.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-IFFBNGZ3.js?v=2e333c89 HTTP/1.1" 200 8567 "http://localhost:8001/node_modules/.vite/deps/primevue_confirmdialog.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-FNU2YSFW.js?v=2e333c89 HTTP/1.1" 200 1421 "http://localhost:8001/node_modules/.vite/deps/primevue_dynamicdialog.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-HZRWGD6J.js?v=2e333c89 HTTP/1.1" 200 248 "http://localhost:8001/node_modules/.vite/deps/primevue_dynamicdialog.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-GHDSOINY.js?v=2e333c89 HTTP/1.1" 200 9479 "http://localhost:8001/node_modules/.vite/deps/primevue_toast.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/primevue.js?v=2e333c89 HTTP/1.1" 200 408295 "http://localhost:8001/src/App.vue" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /node_modules/.vite/deps/chunk-UCLCGBXS.js?v=2e333c89 HTTP/1.1" 200 224 "http://localhost:8001/node_modules/.vite/deps/primevue_toast.js?v=2e333c89" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:04 +0000] "GET /favicon.svg HTTP/1.1" 200 878 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
::1 - - [26/Jul/2025:17:52:07 +0000] "GET / HTTP/1.1" 200 995 "-" "curl/8.5.0" "-"
::1 - - [26/Jul/2025:17:52:17 +0000] "GET / HTTP/1.1" 200 995 "-" "curl/8.5.0" "-"
172.28.0.1 - - [26/Jul/2025:17:52:22 +0000] "GET / HTTP/1.1" 200 487 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:22 +0000] "GET /?token=htnMkZpV2Gso HTTP/1.1" 101 4522 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:22 +0000] "GET /@vite/client HTTP/1.1" 304 0 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:22 +0000] "GET /src/main.js?t=1753552341006 HTTP/1.1" 200 982 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:22 +0000] "GET /node_modules/vite/dist/client/env.mjs HTTP/1.1" 304 0 "http://localhost:8001/@vite/client" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:22 +0000] "GET /src/App.vue?t=1753552341006 HTTP/1.1" 200 3787 "http://localhost:8001/src/main.js?t=1753552341006" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.28.0.1 - - [26/Jul/2025:17:52:22 +0000] "GET /src/router/index.js HTTP/1.1" 304 0 "http://localhost:8001/src/main.js?t=1753552341006" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
